ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,scenario,theme
11,Justine,09:14:54,Pourquoi vous vous moquez de moi ?,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
12,Leo68,09:15:03,pourquoi pas,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
13,Ana88,09:15:05,parle bien de ta bouche fdp,victim_support,OAG,bully,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
15,Lea,09:15:31,ca se fait pas les gars,victim_support,NAG,NULL,NULL,DFN,NULL,NEG,scenario_religion_Justine,religion
16,Aurelie,09:15:34,ton petit frère va bien?,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
17,Justine,09:15:48,bien sur qu'il va bien avant que vous moquiez de lui,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
18,Leo68,09:16:02,c sur qu'avec tout votre argent,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
19,Lea,09:16:26,frere c'est un gosse vous etes vilains,victim_support,OAG,bully/bully_support,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
20,Leo68,09:16:41,c le gosse qui est vilaint tema ca gueule,bully,OAG,victim/victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
21,Justine,09:16:58,qu'est ce que tu dis de mon frère il est très bien retourne chez ta mère,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
22,Aurelie,09:17:08,il est pas bo,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
23,Leo68,09:17:10,rabi jacob 8),bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
24,Lea,09:17:41,laisse les justine,victim_support,NAG,NULL,NULL,OTH,DFN,NEU,scenario_religion_Justine,religion
25,Justine,09:17:47,t'es juste deg que tu puisses pas avoir une fête aussi stylée que lui,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
26,Aurelie,09:17:48,tes ancetres vont bien? ils sont encore au camp?,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
27,Leo68,09:18:01,"Aurélie n'a que 16 ans et elle attend un enfant Ses amies et ses parents lui conseillent l'avortement Elle n'est pas d'accord elle voit les choses autrement Elle dit qu'elle se sent prête pour qu'on l'appelle ""maman"" Celui-ci c'est pour toutes les Aurélie Celles qui ont donné la vie Pour toutes les Aurélie c pas leurs faute lsl avaient pas le shoah",bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
28,Justine,09:18:44,t'abuse de parler de shoa,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
29,Leo68,09:18:47,juju fitjuive,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
30,Lea,09:19:10,Pourquoi tu fais ca Léo ca va à la maison,victim_support,CAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
31,Ana88,09:19:20,parle bien toi,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,scenario_religion_Justine,religion
32,Leo68,09:19:33,ntm toi t'a meme pas de maison,bully,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
33,Ana88,09:19:34,laisse tranquille,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,scenario_religion_Justine,religion
34,Lea,09:19:54,toi meme frere je t'ai vu sous un pont,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
36,Ana88,09:20:10,tg,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
37,Lea,09:20:12,mtn laisse justine et on frere tranquille,victim_support,NAG,NULL,NULL,EMP,DFN,NEG,scenario_religion_Justine,religion
39,Ana88,09:20:22,oue laisse les tranquille fr,victim_support,NAG,NULL,NULL,EMP,DFN,NEG,scenario_religion_Justine,religion
42,Justine,09:20:46,t'as que ca a faire de ta vie que me faire chier,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
43,Lea,09:20:50,tout doux le loup,victim_support,OAG,bully,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
44,Leo68,09:21:34,tout doux ton père,bully,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
45,Justine,09:21:35,Maintenant leo vire la photo de mon frère tout de suite,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
46,Leo68,09:21:40,non sinon quoi,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
48,Aurelie,09:21:45,non on la garde,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
50,Ana88,09:21:54,y a pas de on la garde en fait,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
51,Justine,09:22:01,je vais aller voir les prof et leur montrer la merde que tu dis,victim,OAG,bully/bully_support,THR,DFN,NULL,NEG,scenario_religion_Justine,religion
52,Ana88,09:22:03,tu l'enleves c tout,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
53,Leo68,09:22:16,non ntm,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
54,Aurelie,09:22:19,vay va le voir on lui presenetra ton frr vzy*,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
55,Ana88,09:22:28,le karma poto sa tourne vite fais attention mec,victim_support,CAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
56,Leo68,09:22:41,sa tourne comme justine dans les caves,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
57,Justine,09:22:47,oula mais calme toi,victim,NAG,NULL,NULL,OTH,ATK,NEU,scenario_religion_Justine,religion
58,Ana88,09:23:02,et ta mere aussi,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
59,Leo68,09:23:02,c toi tu parle,bully,CAG,victim,OTH,ATK,OTH,NEG,scenario_religion_Justine,religion
60,Paul32,09:23:04,eh oh la,conciliator,NAG,NULL,NULL,CR,ATK,NEU,scenario_religion_Justine,religion
62,Justine,09:23:13,t'insulte mon frère puis moi,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
64,Lea,09:23:25,tu te calme leo tu te calme,victim_support,NAG,NULL,NULL,CR,ATK,NEU,scenario_religion_Justine,religion
65,Leo68,09:23:27,ta famille en general ta kipa la,bully,CAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
66,Aurelie,09:23:48,ta grosse kipa,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
67,Leo68,09:24:07,kipa r a la chasse perd sa place,bully,CAG,victim,OTH,AIN,ATK,NEG,scenario_religion_Justine,religion
68,Justine,09:24:13,aurelie et leo je vais aller voir les prof puis ils iront voir vos parents si vous enlevez pas la photo,victim,OAG,bully/bully_support,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
69,Leo68,09:24:19,blc c des tarlouz eux,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
70,Aurelie,09:24:35,jai pas de parents,bully_support,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
71,Ana88,09:24:43,il vont l'enlevez,victim_support,NAG,NULL,NULL,OTH,NULL,NEG,scenario_religion_Justine,religion
72,Aurelie,09:24:45,je viens a la cinagoge,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,scenario_religion_Justine,religion
73,Lea,09:24:54,elle porte plainte tu  peux avoir des soucis,victim_support,NAG,NULL,NULL,CNS,ATK,NEG,scenario_religion_Justine,religion
74,Ana88,09:24:54,je vais t'attraper a la sortie tu vas voir,victim_support,OAG,bully_support,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
75,Leo68,09:25:02,tu va faire quoi sale pute,bully,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
76,Ana88,09:25:08,a faire des trucs comme  ca,victim_support,OAG,bully_support,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
77,Aurelie,09:25:09,portons plainte,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
78,Ana88,09:25:11,des gosses,victim_support,CAG,bully/bully_support,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
79,Leo68,09:25:20,une grosses,bully,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
80,Aurelie,09:25:35,paul tg,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
81,Paul32,09:25:39,c pa bi1 arretai,conciliator,NAG,NULL,NULL,CR,ATK,NEU,scenario_religion_Justine,religion
82,Ana88,09:25:41,c est toi la grosses,victim_support,CAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
83,Lea,09:25:42,c'est celui qui dit qui l'est,victim_support,CAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
84,Leo68,09:26:12,parole de bb,bully,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
85,Ana88,09:26:19,des gamins,victim_support,CAG,bully/bully_support,DNG,DFN,NULL,NEG,scenario_religion_Justine,religion
86,Lea,09:26:26,c'est toi le bebe cadum,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
87,Justine,09:26:36,t'es un bébé quand tu mets des photos en ligne du petit frère de quelqu'un,victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
88,Leo68,09:26:47,et alors,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
89,Justine,09:26:48,ça montre que t'as 5 ans d'age mental,victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
90,Leo68,09:26:53,ton ptit reuf la mskn,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
91,Lea,09:27:02,tu force léo,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
92,Justine,09:27:04,ouais et il t'a fait quoi mon frère,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_religion_Justine,religion
93,Lea,09:27:05,tu force mv,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
94,Leo68,09:27:08,leo et lea,bully,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
95,Leo68,09:27:14,vient on se voit,bully,OAG,victim,THR,ATK,DFN,NEG,scenario_religion_Justine,religion
96,Justine,09:27:21,laisse le vivre sa vie et va t'en acheter une toi,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
97,Leo68,09:27:28,tg,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
98,Aurelie,09:27:30,non,bully_support,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
101,Leo68,09:27:55,de tt facon ta photo elle est genante,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
102,Aurelie,09:28:03,il est pas bo,bully_support,OAG,victim,DNG,AIN,ATK,NEG,scenario_religion_Justine,religion
103,Ana88,09:28:07,ton gros crane leo,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
104,Justine,09:28:08,mais juste vire la si tu l'aime pas,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
105,Lea,09:28:11,c'est toi t'es genant tu fais que parler de ca,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
106,Justine,09:28:17,exactement !,victim,NAG,NULL,NULL,EMP,DFN,NEU,scenario_religion_Justine,religion
107,Aurelie,09:28:29,il va bruler comme ses ancetres,bully_support,OAG,victim,OTH,ATK,EMP,NEG,scenario_religion_Justine,religion
108,Justine,09:28:31,pourquoi tu fais une fixette sur mon frère ? tu le kiffe ?,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
109,Leo68,09:28:38,fixette,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
110,Lea,09:28:38,sale pedo,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
111,Leo68,09:28:42,sale pd,bully,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
112,Lea,09:29:13,Laisse le gosse tranquille et achete lui des beyblades,victim_support,CAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
113,Leo68,09:29:20,jsuis pauvre frr,bully,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
114,Leo68,09:29:22,vzy toi,bully,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
115,Aurelie,09:29:32,comparé A eux,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
116,Justine,09:29:44,vire la photo et laisse nous tranquille serieux,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
117,Lea,09:29:44,sale pick me,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
118,Lea,09:30:00,Aurelie tu sers a rien,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
119,Leo68,09:30:01,si j'enleve j'ai quoi en echange,bully,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
121,Paul32,09:30:07,c'est qu'une religon akhy,conciliator,NAG,NULL,NULL,OTH,NULL,NEU,scenario_religion_Justine,religion
122,Lea,09:30:11,venez juste vous les laissez tranquille,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,scenario_religion_Justine,religion
123,Aurelie,09:30:29,non trop simple,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
124,Lea,09:30:46,mais t'es le iench de leo ou quoi,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
126,Justine,09:31:02,ouais aurélie t'es la pire à relancer le truc,victim,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
127,Aurelie,09:31:09,non tg,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
128,Leo68,09:31:10,parle mieux toi,bully,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
131,Leo68,09:31:37,le prochain qui parle sa mere c un pute,bully,OAG,victim/victim_support,NCG,ATK,NULL,NEG,scenario_religion_Justine,religion
132,Justine,09:31:55,tu crois que ça va me faire peur,victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_religion_Justine,religion
133,Leo68,09:32:01,ah,bully,NAG,NULL,NULL,OTH,CNS,NEU,scenario_religion_Justine,religion
134,Aurelie,09:32:01,c une pute,bully_support,OAG,victim,NCG,AIN,ATK,NEG,scenario_religion_Justine,religion
135,Justine,09:32:06,tes paroles valent rien,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
136,Ana88,09:32:09,ta mere la pute aurelie,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
137,Lea,09:32:10,c'est toi t'as parle,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
138,Leo68,09:32:10,peur de quoi,bully,NAG,NULL,NULL,OTH,OTH,NEG,scenario_religion_Justine,religion
139,Aurelie,09:32:21,feur,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
140,Justine,09:33:08,"je m'en fiche que tu m'insulte, tu sers à rien tu me fais chier juste parce que tu te fais chier dans ta vie",victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
141,Leo68,09:33:17,et alors,bully,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
142,Lea,09:33:23,j'avoue,victim_support,NAG,NULL,NULL,EMP,DFN,NEG,scenario_religion_Justine,religion
143,Leo68,09:33:24,jmen blc,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
144,Leo68,09:33:26,tu parle trop toi deja,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
145,Justine,09:33:34,alors c'est triste pour toi d'aller cracher sur mon petit frère,victim,CAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
146,Ana88,09:33:36,vous cassez tous les couilesss bande de  putes,victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_religion_Justine,religion
147,Lea,09:33:44,je vais poucave,victim_support,OAG,bully,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
148,Aurelie,09:33:47,:(,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_religion_Justine,religion
149,Paul32,09:34:00,leo qu'est ce que t'as tu fais le nerveu calme tes hormones,conciliator,NAG,NULL,NULL,DFN,ATK,NEU,scenario_religion_Justine,religion
150,Aurelie,09:34:05,sal balance,bully_support,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
151,Leo68,09:34:09, vbn,bully,NAG,NULL,NULL,OTH,DFN,NEU,scenario_religion_Justine,religion
152,Ana88,09:34:18,oui bva poucave lea psk y pete les couilles tous la,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
153,Aurelie,09:34:22,oublie pas t une pute ana,bully_support,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
154,Leo68,09:34:29,espece de pute de poucave,bully,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
155,Leo68,09:34:36,va sucer un prof comme d'hab,bully,OAG,victim_support,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
156,Ana88,09:34:37,c est toi t une pute,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
157,Justine,09:34:37,"javoue la bonne solution c'est de dire à personne que vous me faites chier, ça va me mener à loin",victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
158,Justine,09:34:43,je vais aller tout dire avec ana,victim,OAG,bully/bully_support,THR,DFN,NULL,NEG,scenario_religion_Justine,religion
159,Ana88,09:34:43,aurekie,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_religion_Justine,religion
160,Ana88,09:34:45,ta mere,victim_support,OAG,bully,OTH,DFN,ATK,NEU,scenario_religion_Justine,religion
161,Ana88,09:34:47,la,victim_support,OAG,bully,OTH,DFN,ATK,NEU,scenario_religion_Justine,religion
162,Ana88,09:34:49,pute,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
163,Leo68,09:34:49,c toi ana la grosse pute a foutre,bully,OAG,victim_support,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
164,Lea,09:34:50,et moi surtout,victim_support,NAG,NULL,NULL,CNS,ATK,NEG,scenario_religion_Justine,religion
165,Lea,09:34:56,c'est moi qui ai propose,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_religion_Justine,religion
166,Aurelie,09:35:00,jvais attraper ta mere,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
167,Ana88,09:35:07,j vais te niker ta race toi la,victim_support,OAG,bully_support,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
168,Lea,09:35:09,tu te prend pour qui,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
169,Leo68,09:35:21,justine si tu me donne 200 euro je l'enleve la photo,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
170,Lea,09:35:27,tg,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
171,Lea,09:35:32,tu vas l'enlever,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
172,Aurelie,09:35:34,800 euro pour moi,bully_support,CAG,victim,OTH,AIN,ATK,NEG,scenario_religion_Justine,religion
173,Ana88,09:35:38,tu fais du chantage en pklus ?,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
174,Leo68,09:35:42,oui,bully,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
175,Leo68,09:35:43,ya koi,bully,NAG,NULL,NULL,OTH,DFN,NEU,scenario_religion_Justine,religion
176,Aurelie,09:35:43,oui,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
177,Paul32,09:35:45,voila carré mais sans les 200 balles,conciliator,CAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_religion_Justine,religion
178,Aurelie,09:35:48,ya ouaq,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_religion_Justine,religion
180,Lea,09:35:52,t'empire ton cas fr,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
181,Leo68,09:35:54,5eu,bully,NAG,NULL,NULL,OTH,DFN,NEG,scenario_religion_Justine,religion
182,Lea,09:35:55,tu fais pitie,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_religion_Justine,religion
183,Justine,09:36:00,800e pour que je porte plainte surtout,victim,OAG,bully_support,THR,DFN,ATK,NEG,scenario_religion_Justine,religion
185,Paul32,09:36:02,azy carré,conciliator,NAG,NULL,NULL,OTH,NULL,NEG,scenario_religion_Justine,religion
194,Justine,09:37:02,jamais de la vie je vous donne un centime,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_religion_Justine,religion
195,Aurelie,09:37:14,10 euro,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
196,Aurelie,09:37:16,le rat,bully_support,OAG,victim,NCG,ATK,DFN,NEG,scenario_religion_Justine,religion
198,Lea,09:37:25,ca va trop loin la venez juste vous fermez vos gueules,victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_religion_Justine,religion
199,Leo68,09:37:26,radine comme un juif,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
200,Paul32,09:37:38,raciste va c po bi1,conciliator,OAG,bully,NCG,DFN,ATK,NEG,scenario_religion_Justine,religion
201,Aurelie,09:37:39,grosse radine de mort,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_religion_Justine,religion
202,Justine,09:37:49,c'est vous qui devez me payer pour toutes les conneries que vous me dites,victim,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_religion_Justine,religion
203,Justine,09:37:51,vous me fatiguez,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_religion_Justine,religion
204,Leo68,09:37:53,je leur pisse au cul,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
205,Ana88,09:38:04,bande fatiguez ah,victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_religion_Justine,religion
206,Leo68,09:38:07,si t fatiguer dors,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
207,Aurelie,09:38:07,bah dpors,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
208,Aurelie,09:38:10,dors,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
209,Leo68,09:38:14,toi t'es fatigay,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_religion_Justine,religion
